comp,power,level,tier,shape,limit,fights,winRate,timeoutRate,wipeRate,avgMarginWin,avgDurationWin,avgDowned,avgHpLostPct,tankTargetPct,expRewardMult
solo-tank,naked,5,5,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,5,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,5,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,5,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,5,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,6,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,6,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,6,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,6,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,6,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,6,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,7,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,7,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,7,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,7,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,7,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,7,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,8,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,8,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,8,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,8,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,8,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,5,8,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,1,solo,180,200,1.000,0.000,0.000,0.960,7.6,0.00,0.040,1.000,1.539
solo-tank,naked,10,1,solo,300,200,1.000,0.000,0.000,0.961,7.3,0.00,0.039,1.000,1.540
solo-tank,naked,10,1,pack,180,200,1.000,0.000,0.000,0.484,34.1,0.00,0.516,1.000,1.292
solo-tank,naked,10,1,pack,300,200,1.000,0.000,0.000,0.479,33.9,0.00,0.521,1.000,1.289
solo-tank,naked,10,1,boss,180,200,0.280,0.000,0.720,0.133,61.1,0.72,0.963,1.000,0.311
solo-tank,naked,10,1,boss,300,200,0.280,0.000,0.720,0.143,61.0,0.72,0.960,1.000,0.312
solo-tank,naked,10,2,solo,180,200,1.000,0.000,0.000,0.705,18.0,0.00,0.295,1.000,1.406
solo-tank,naked,10,2,solo,300,200,1.000,0.000,0.000,0.711,17.9,0.00,0.289,1.000,1.410
solo-tank,naked,10,2,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,2,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,2,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,2,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,3,solo,180,200,0.050,0.000,0.950,0.185,32.4,0.95,0.991,1.000,0.057
solo-tank,naked,10,3,solo,300,200,0.050,0.000,0.950,0.139,32.4,0.95,0.993,1.000,0.056
solo-tank,naked,10,3,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,3,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,3,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,3,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,4,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,4,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,4,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,4,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,4,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,4,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,5,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,5,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,5,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,5,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,5,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,5,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,6,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,6,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,6,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,6,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,6,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,6,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,7,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,7,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,7,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,7,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,7,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,7,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,8,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,8,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,8,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,8,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,8,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,10,8,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,1,solo,180,200,1.000,0.000,0.000,0.999,5.8,0.00,0.001,1.000,1.619
solo-tank,naked,20,1,solo,300,200,1.000,0.000,0.000,0.998,5.7,0.00,0.002,1.000,1.619
solo-tank,naked,20,1,pack,180,200,1.000,0.000,0.000,0.858,28.8,0.00,0.142,1.000,1.544
solo-tank,naked,20,1,pack,300,200,1.000,0.000,0.000,0.855,29.3,0.00,0.145,1.000,1.542
solo-tank,naked,20,1,boss,180,200,1.000,0.000,0.000,0.770,43.8,0.00,0.230,1.000,1.496
solo-tank,naked,20,1,boss,300,200,1.000,0.000,0.000,0.777,43.9,0.00,0.223,1.000,1.499
solo-tank,naked,20,2,solo,180,200,1.000,0.000,0.000,0.938,10.9,0.00,0.062,1.000,1.587
solo-tank,naked,20,2,solo,300,200,1.000,0.000,0.000,0.941,10.8,0.00,0.059,1.000,1.588
solo-tank,naked,20,2,pack,180,200,0.970,0.000,0.030,0.273,44.2,0.03,0.736,1.000,1.190
solo-tank,naked,20,2,pack,300,200,0.955,0.000,0.045,0.275,44.1,0.04,0.737,1.000,1.173
solo-tank,naked,20,2,boss,180,200,0.050,0.000,0.950,0.113,69.6,0.95,0.994,1.000,0.057
solo-tank,naked,20,2,boss,300,200,0.080,0.000,0.920,0.127,71.6,0.92,0.990,1.000,0.092
solo-tank,naked,20,3,solo,180,200,1.000,0.000,0.000,0.640,22.0,0.00,0.360,1.000,1.426
solo-tank,naked,20,3,solo,300,200,1.000,0.000,0.000,0.648,21.7,0.00,0.352,1.000,1.430
solo-tank,naked,20,3,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,3,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,3,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,3,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,4,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,4,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,4,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,4,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,4,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,4,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,5,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,5,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,5,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,5,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,5,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,5,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,6,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,6,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,6,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,6,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,6,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,6,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,7,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,7,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,7,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,7,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,7,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,7,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,8,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,8,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,8,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,8,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,8,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,20,8,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
solo-tank,naked,35,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.710
solo-tank,naked,35,1,pack,180,200,1.000,0.000,0.000,1.000,12.0,0.00,0.000,1.000,1.710
solo-tank,naked,35,1,pack,300,200,1.000,0.000,0.000,1.000,12.0,0.00,0.000,1.000,1.710
solo-tank,naked,35,1,boss,180,200,1.000,0.000,0.000,0.994,31.3,0.00,0.006,1.000,1.706
solo-tank,naked,35,1,boss,300,200,1.000,0.000,0.000,0.994,31.6,0.00,0.006,1.000,1.706
solo-tank,naked,35,2,solo,180,200,1.000,0.000,0.000,0.999,6.0,0.00,0.001,1.000,1.709
solo-tank,naked,35,2,solo,300,200,1.000,0.000,0.000,0.999,6.0,0.00,0.001,1.000,1.709
solo-tank,naked,35,2,pack,180,200,1.000,0.000,0.000,0.856,30.0,0.00,0.144,1.000,1.628
solo-tank,naked,35,2,pack,300,200,1.000,0.000,0.000,0.855,30.0,0.00,0.145,1.000,1.627
solo-tank,naked,35,2,boss,180,200,1.000,0.000,0.000,0.753,51.6,0.00,0.247,1.000,1.569
solo-tank,naked,35,2,boss,300,200,1.000,0.000,0.000,0.766,51.1,0.00,0.234,1.000,1.577
solo-tank,naked,35,3,solo,180,200,1.000,0.000,0.000,0.941,12.8,0.00,0.059,1.000,1.676
solo-tank,naked,35,3,solo,300,200,1.000,0.000,0.000,0.940,12.8,0.00,0.060,1.000,1.676
solo-tank,naked,35,3,pack,180,200,0.960,0.000,0.040,0.256,50.5,0.04,0.754,1.000,1.235
solo-tank,naked,35,3,pack,300,200,0.965,0.000,0.035,0.254,49.4,0.04,0.755,1.000,1.240
solo-tank,naked,35,3,boss,180,200,0.005,0.000,0.995,0.063,84.0,0.99,1.000,1.000,0.006
solo-tank,naked,35,3,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,4,solo,180,200,1.000,0.000,0.000,0.581,29.3,0.00,0.419,1.000,1.471
solo-tank,naked,35,4,solo,300,200,1.000,0.000,0.000,0.585,29.6,0.00,0.415,1.000,1.473
solo-tank,naked,35,4,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,4,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,4,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,4,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,5,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,5,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,5,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,5,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,5,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,5,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,6,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,6,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,6,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,6,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,6,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,6,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,7,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,7,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,7,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,7,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,7,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,7,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,8,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,8,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,8,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,8,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,8,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,35,8,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,1,solo,180,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
solo-tank,naked,50,1,solo,300,200,1.000,0.000,0.000,1.000,0.0,0.00,0.000,—,1.800
solo-tank,naked,50,1,pack,180,200,1.000,0.000,0.000,1.000,12.0,0.00,0.000,1.000,1.800
solo-tank,naked,50,1,pack,300,200,1.000,0.000,0.000,1.000,12.0,0.00,0.000,1.000,1.800
solo-tank,naked,50,1,boss,180,200,1.000,0.000,0.000,1.000,25.3,0.00,0.000,1.000,1.800
solo-tank,naked,50,1,boss,300,200,1.000,0.000,0.000,1.000,25.1,0.00,0.000,1.000,1.800
solo-tank,naked,50,2,solo,180,200,1.000,0.000,0.000,1.000,3.5,0.00,0.000,1.000,1.800
solo-tank,naked,50,2,solo,300,200,1.000,0.000,0.000,1.000,3.6,0.00,0.000,1.000,1.800
solo-tank,naked,50,2,pack,180,200,1.000,0.000,0.000,0.997,24.3,0.00,0.003,1.000,1.798
solo-tank,naked,50,2,pack,300,200,1.000,0.000,0.000,0.997,22.9,0.00,0.003,1.000,1.798
solo-tank,naked,50,2,boss,180,200,1.000,0.000,0.000,0.987,40.4,0.00,0.013,1.000,1.792
solo-tank,naked,50,2,boss,300,200,1.000,0.000,0.000,0.989,39.9,0.00,0.011,1.000,1.793
solo-tank,naked,50,3,solo,180,200,1.000,0.000,0.000,0.995,8.6,0.00,0.005,1.000,1.797
solo-tank,naked,50,3,solo,300,200,1.000,0.000,0.000,0.995,9.0,0.00,0.005,1.000,1.797
solo-tank,naked,50,3,pack,180,200,1.000,0.000,0.000,0.779,38.3,0.00,0.221,1.000,1.668
solo-tank,naked,50,3,pack,300,200,1.000,0.000,0.000,0.794,37.8,0.00,0.206,1.000,1.676
solo-tank,naked,50,3,boss,180,200,1.000,0.000,0.000,0.572,68.2,0.00,0.428,1.000,1.543
solo-tank,naked,50,3,boss,300,200,1.000,0.000,0.000,0.571,68.5,0.00,0.429,1.000,1.542
solo-tank,naked,50,4,solo,180,200,1.000,0.000,0.000,0.873,20.6,0.00,0.127,1.000,1.724
solo-tank,naked,50,4,solo,300,200,1.000,0.000,0.000,0.875,21.1,0.00,0.125,1.000,1.725
solo-tank,naked,50,4,pack,180,200,0.005,0.000,0.995,0.111,66.0,0.99,0.999,1.000,0.006
solo-tank,naked,50,4,pack,300,200,0.005,0.000,0.995,0.070,66.0,0.99,1.000,1.000,0.006
solo-tank,naked,50,4,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,4,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,5,solo,180,200,0.820,0.000,0.180,0.223,47.1,0.18,0.817,1.000,1.094
solo-tank,naked,50,5,solo,300,200,0.835,0.000,0.165,0.247,47.1,0.17,0.793,1.000,1.126
solo-tank,naked,50,5,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,5,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,5,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,5,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,6,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,6,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,6,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,6,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,6,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,6,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,7,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,7,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,7,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,7,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,7,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,7,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,8,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,8,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,8,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,8,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,8,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,naked,50,8,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,1,solo,180,200,1.000,0.000,0.000,0.772,19.9,0.00,0.228,1.000,1.391
solo-tank,geared,1,1,solo,300,200,1.000,0.000,0.000,0.775,20.3,0.00,0.225,1.000,1.393
solo-tank,geared,1,1,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,1,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,1,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,1,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,2,solo,180,200,0.130,0.000,0.870,0.138,36.5,0.87,0.982,1.000,0.140
solo-tank,geared,1,2,solo,300,200,0.170,0.000,0.830,0.123,36.0,0.83,0.979,1.000,0.181
solo-tank,geared,1,2,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,2,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,2,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,2,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,3,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,3,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,3,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,3,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,3,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,3,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,4,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,4,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,4,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,4,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,4,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,4,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,5,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,5,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,5,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,5,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,5,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,5,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,6,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,6,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,6,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,6,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,6,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,6,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,7,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,7,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,7,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,7,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,7,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,7,boss,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,8,solo,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,8,solo,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,8,pack,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,8,pack,300,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
solo-tank,geared,1,8,boss,180,200,0.000,0.000,1.000,—,—,1.00,1.000,1.000,0.000
